#IBS	
0.0	0.6420080055762432	0.6599885907004479	0.6676685013269081	0.6551498881352816	0.6593138891190127	0.6672543672881177	0.6813752639821221	0.6625474467313491	0.677747238983215	0.664135757969442	0.662874116077635	0.6648505166398264	0.668967229684286	
0.6420080055762432	0.0	0.6558348678139114	0.6675875204151609	0.6479926179814928	0.6662116279699221	0.6779218452448618	0.6646680172014108	0.6839967527567169	0.6722063580234727	0.663886594716665	0.6472507210777194	0.672677207379623	0.6642280575267971	
0.6599885907004479	0.6558348678139114	0.0	0.6591746469473898	0.6568366296527332	0.6440967112488554	0.6825517488001607	0.6758309555172866	0.6737729066799523	0.6800284902019511	0.6610378131876977	0.6691509020412681	0.6572494907359172	0.6839557883170457	
0.6676685013269081	0.6675875204151609	0.6591746469473898	0.0	0.6504655426594326	0.6613287183083674	0.6766515872467285	0.6756991772725328	0.6649984240782942	0.6707815681561656	0.6708949053691025	0.6809773342838084	0.6612671147246575	0.6681126559203341	
0.6551498881352816	0.6479926179814928	0.6568366296527332	0.6504655426594326	0.0	0.6389982014989855	0.6714143421006769	0.6697129515408732	0.6637414600370592	0.6826660333310957	0.6685452888900191	0.6774023395672024	0.666787420363897	0.6657701737975681	
0.6593138891190127	0.6662116279699221	0.6440967112488554	0.6613287183083674	0.6389982014989855	0.0	0.6646448210579543	0.6615341089329765	0.6730274129922933	0.6471154485064727	0.6599746488341467	0.66801653003478	0.6781626572636242	0.6706201741819467	
0.6672543672881177	0.6779218452448618	0.6825517488001607	0.6766515872467285	0.6714143421006769	0.6646448210579543	0.0	0.6597215631739646	0.6595881075658129	0.6437263804160818	0.6422957984902711	0.6594476176042785	0.624508936649537	0.6479162512456632	
0.6813752639821221	0.6646680172014108	0.6758309555172866	0.6756991772725328	0.6697129515408732	0.6615341089329765	0.6597215631739646	0.0	0.6450453618801768	0.6541384783424706	0.6481245951288059	0.6421615062942416	0.66318282509203	0.6649891181369624	
0.6625474467313491	0.6839967527567169	0.6737729066799523	0.6649984240782942	0.6637414600370592	0.6730274129922933	0.6595881075658129	0.6450453618801768	0.0	0.6626044135097467	0.6586025913977931	0.6620400495957823	0.6552442603915303	0.6492313591808312	
0.677747238983215	0.6722063580234727	0.6800284902019511	0.6707815681561656	0.6826660333310957	0.6471154485064727	0.6437263804160818	0.6541384783424706	0.6626044135097467	0.0	0.6402870773588802	0.6642386926670829	0.6462943659111651	0.6554271451255553	
0.664135757969442	0.663886594716665	0.6610378131876977	0.6708949053691025	0.6685452888900191	0.6599746488341467	0.6422957984902711	0.6481245951288059	0.6586025913977931	0.6402870773588802	0.0	0.6329074243720474	0.6376947246508153	0.6416625326701448	
0.662874116077635	0.6472507210777194	0.6691509020412681	0.6809773342838084	0.6774023395672024	0.66801653003478	0.6594476176042785	0.6421615062942416	0.6620400495957823	0.6642386926670829	0.6329074243720474	0.0	0.6456704902755648	0.6578966034611529	
0.6648505166398264	0.672677207379623	0.6572494907359172	0.6612671147246575	0.666787420363897	0.6781626572636242	0.624508936649537	0.66318282509203	0.6552442603915303	0.6462943659111651	0.6376947246508153	0.6456704902755648	0.0	0.6359711858751527	
0.668967229684286	0.6642280575267971	0.6839557883170457	0.6681126559203341	0.6657701737975681	0.6706201741819467	0.6479162512456632	0.6649891181369624	0.6492313591808312	0.6554271451255553	0.6416625326701448	0.6578966034611529	0.6359711858751527	0.0	
